base_municipality,detected_category,depth,title,url,source_page_title,source_page_url,error,score,display_rank,category_label
板橋区,road,2,道路占用許可申請・屋外広告物許可申請,https://www.city.itabashi.tokyo.jp/bousai/douro/senyou/index.html,防災・環境・まちづくり トップ,https://www.city.itabashi.tokyo.jp/bousai/index.html,,13,参考,道路・接道確認
板橋区,road,2,相談ほか（道路）,https://www.city.itabashi.tokyo.jp/bousai/douro/soudan/index.html,防災・環境・まちづくり トップ,https://www.city.itabashi.tokyo.jp/bousai/index.html,,13,参考,道路・接道確認
江戸川区,building_guidance,2,用途地域等都市計画情報・建築基準法による指定道路情報提供サービス,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/kenchiku/toshikeikakuteikyo.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,123,優先確認,建築指導・建築確認
江戸川区,building_guidance,2,許可・認定・届出（建築基準法・都市計画法第53条）,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/nintei_todoke/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,63,優先確認,建築指導・建築確認
江戸川区,building_guidance,2,建築確認・検査・施工計画,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/kensa_keikau/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,建築指導・建築確認
江戸川区,building_guidance,2,定期報告・維持管理・液状化・事故報告,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/hokoku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,23,関連確認,建築指導・建築確認
江戸川区,building_guidance,2,建築に関すること,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,23,関連確認,建築指導・建築確認
江戸川区,building_guidance,2,長期優良住宅・低炭素建築物,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/jutaku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,23,関連確認,建築指導・建築確認
江戸川区,building_guidance,2,住宅用家屋証明書・建築計画概要書,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/kaokushomei/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,23,関連確認,建築指導・建築確認
江戸川区,building_guidance,2,建築に関する規制・事前調査,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/kisei_chosa/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,23,関連確認,建築指導・建築確認
江戸川区,building_guidance,2,建設リサイクル法に基づく届出等・建築物除却届,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/recycle/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,23,関連確認,建築指導・建築確認
江戸川区,building_guidance,2,まちづくりのルールと協議,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/ruletokyogi/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,23,関連確認,建築指導・建築確認
江戸川区,building_guidance,2,建築物の省エネ・エネルギー消費性能の向上,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/shoene/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,23,関連確認,建築指導・建築確認
江戸川区,building_guidance,2,バリアフリー法・福祉のまちづくり条例に関する手続き,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/barrier_free/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,13,参考,建築指導・建築確認
江戸川区,building_guidance,2,取り扱い基準・オンライン申請・窓口時間,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/shinsei/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,13,参考,建築指導・建築確認
江戸川区,district_plan,2,用途地域等都市計画情報・建築基準法による指定道路情報提供サービス,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/kenchiku/toshikeikakuteikyo.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,163,優先確認,都市計画・用途地域
江戸川区,district_plan,2,景観計画,https://www.city.edogawa.tokyo.jp/toshikeikaku/keikan/keikan_keikaku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,63,優先確認,都市計画・用途地域
江戸川区,district_plan,2,許可・認定・届出（建築基準法・都市計画法第53条）,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/nintei_todoke/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,63,優先確認,都市計画・用途地域
江戸川区,district_plan,2,公有地の拡大の推進に関する法律,https://www.city.edogawa.tokyo.jp/e012/toshikeikaku/sonota/kouyuuchikakudai.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,葛西沖周辺のまちづくり,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/chiki/kasaiokinorekishi.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,都市再生推進法人,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/chiki/toshisaisei/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,低未利用土地利用促進協定,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/chiki/toshisaisei/teimiriyou.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,都市利便増進協定,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/chiki/toshisaisei/toshiribenzoshin.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,景観まちづくり賞,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/keikan/keikanmatidukurisyo/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,景観法及び江戸川区景観条例に基づく届出,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/keikan/kekanjore.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,農の風景育成地区,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/keikan/nou_fukei.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,都市計画事業データ,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/sonota/keikakujigyo/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,京成小岩駅周辺のまちづくり,https://www.city.edogawa.tokyo.jp/e018/toshikeikaku/chiki/keiseikoiwa/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,京成本線立体化と周辺まちづくり,https://www.city.edogawa.tokyo.jp/e018/toshikeikaku/toshikotsu/keiseihonsen/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,メトロセブン構想（メトロセブン促進協議会）,https://www.city.edogawa.tokyo.jp/e018/toshikeikaku/toshikotsu/metroseven.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,不燃化推進特定整備事業（不燃化特区制度）,https://www.city.edogawa.tokyo.jp/e019/toshikeikaku/saigainitsuyoi/funenka/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,密集住宅市街地整備促進事業（密集事業）,https://www.city.edogawa.tokyo.jp/e019/toshikeikaku/saigainitsuyoi/missyuu/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,都市防災不燃化促進事業,https://www.city.edogawa.tokyo.jp/e019/toshikeikaku/saigainitsuyoi/tosibousai.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,環境をよくする絵画コンクール,https://www.city.edogawa.tokyo.jp/e024/toshikeikaku/kankyo/kaiga/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,えどがわ環境財団,https://www.city.edogawa.tokyo.jp/e024/toshikeikaku/kankyo/kankyozaidan.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,江戸川区環境みらい基金,https://www.city.edogawa.tokyo.jp/e024/toshikeikaku/kankyo/miraikikin.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,江戸川区舗装種別図・掘削規制図（6管内）,https://www.city.edogawa.tokyo.jp/e058/toshikeikaku/doro/20210518hosoushubetu.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,乗り入れ（段差解消）ブロックについて,https://www.city.edogawa.tokyo.jp/e058/toshikeikaku/doro/dansakaisyo.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,江戸川区道路愛称名,https://www.city.edogawa.tokyo.jp/e058/toshikeikaku/doro/doroaishou.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,道路法による道路情報提供サービス,https://www.city.edogawa.tokyo.jp/e058/toshikeikaku/doro/dorodaicho.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,「道路ふれあい月間」推進標語を募集します,https://www.city.edogawa.tokyo.jp/e058/toshikeikaku/doro/hyogoboshu.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,8月は「道路ふれあい月間」・8月10日は「道の日」道路ふれあい月間推進標語受賞作品のご紹介,https://www.city.edogawa.tokyo.jp/e058/toshikeikaku/doro/hyougo.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,建築等に伴う道路後退(セットバック)敷地の寄附及び無償使用契約,https://www.city.edogawa.tokyo.jp/e058/toshikeikaku/doro/kihumusyousiyou.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,道路工事の抑制,https://www.city.edogawa.tokyo.jp/e058/toshikeikaku/doro/koujiyokuse.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,特殊車両通行許可及び通行認定について,https://www.city.edogawa.tokyo.jp/e058/toshikeikaku/doro/tuukou01.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,「高台まちづくり整備の基本的な考え方」が公表されました,https://www.city.edogawa.tokyo.jp/e059/toshikeikaku/saigainitsuyoi/takadai.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,「東京における都市計画道路の整備方針」の改定,https://www.city.edogawa.tokyo.jp/e059/toshikeikaku/sonota/houshin-ann.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,年間の工事予定箇所図の公表（土木部・環境部）,https://www.city.edogawa.tokyo.jp/e059/toshikeikaku/sonota/kouziyoteikashozu.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,中川・綾瀬川流域水害対策計画（素案）の縦覧及び意見募集の実施、公聴会の開催に伴う公述人募集,https://www.city.edogawa.tokyo.jp/e059/toshikeikaku/sonota/nakaaya.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,中川・綾瀬川等が特定都市河川に指定されました,https://www.city.edogawa.tokyo.jp/e059/toshikeikaku/sonota/tokuteitoshikasen.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,道路照明設備工事登録者の皆様へ,https://www.city.edogawa.tokyo.jp/e065/toshikeikaku/sonota/denkikouji.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,【保全課】土木維持工事等登録者の皆様へ,https://www.city.edogawa.tokyo.jp/e065/toshikeikaku/sonota/dobokuiji.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,【水とみどりの課】年間単価契約の発注方法,https://www.city.edogawa.tokyo.jp/e066/toshikeikaku/sonota/nenkantankakeiyaku.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,えどがわエコセンター,https://www.city.edogawa.tokyo.jp/e086/toshikeikaku/kankyo/ecocenter.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,環境フェア2026　サイエンスショー＆セミナー参加者募集　6月7日開催,https://www.city.edogawa.tokyo.jp/e086/toshikeikaku/kankyo/inochi/kankyoufair/kankyoufair2026.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,アキラのズバッとお天気解説,https://www.city.edogawa.tokyo.jp/e086/toshikeikaku/kankyo/otenki/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,船堀駅周辺のまちづくり,https://www.city.edogawa.tokyo.jp/toshikeikaku/chiki/funabori/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,平井駅周辺のまちづくり,https://www.city.edogawa.tokyo.jp/toshikeikaku/chiki/hirai/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,地域のまちづくり,https://www.city.edogawa.tokyo.jp/toshikeikaku/chiki/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,JR小岩駅周辺地区のまちづくり,https://www.city.edogawa.tokyo.jp/toshikeikaku/chiki/koiwaekishuhen/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,地域まちづくり活動,https://www.city.edogawa.tokyo.jp/toshikeikaku/chiki/machidukurikeikaku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,まちづくり活動の紹介,https://www.city.edogawa.tokyo.jp/toshikeikaku/chiki/machidukurishokai/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,橋梁架替,https://www.city.edogawa.tokyo.jp/toshikeikaku/doro/hashi/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,道路に関すること,https://www.city.edogawa.tokyo.jp/toshikeikaku/doro/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,都市計画道路事業について,https://www.city.edogawa.tokyo.jp/toshikeikaku/doro/toshikeikaku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,安全で快適な環境に向けて,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/anzen_kaiteki/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,歩きたばこ・ポイ捨て,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/arukitabako/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,まちの美化,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/bika/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,いまのいのち と みらいの地球（気候変動対策）,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/inochi/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,環境情報・調査,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/johochosa/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,公害規制等,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/kogai/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,航空機による区内への影響について,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/koukuuki/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,江戸川区のみどり,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/midori/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,その他,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/sonota/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,環境をよくする運動,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/undou/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,景観まちづくり,https://www.city.edogawa.tokyo.jp/toshikeikaku/keikan/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,景観シンポジウム,https://www.city.edogawa.tokyo.jp/toshikeikaku/keikan/keikan_symposium/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,景観まちづくりワークショップ,https://www.city.edogawa.tokyo.jp/toshikeikaku/keikan/keikan_workshop/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,景観地区,https://www.city.edogawa.tokyo.jp/toshikeikaku/keikan/keikanchiku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,江戸川区景観条例及び施行規則,https://www.city.edogawa.tokyo.jp/toshikeikaku/keikan/keikanjorei_kisoku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,江戸川区全体のまちづくり計画,https://www.city.edogawa.tokyo.jp/toshikeikaku/kekakunitsuite/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,江戸川区住宅マスタープラン,https://www.city.edogawa.tokyo.jp/toshikeikaku/kekakunitsuite/kihonkeikaku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,江戸川区都市計画マスタープラン,https://www.city.edogawa.tokyo.jp/toshikeikaku/kekakunitsuite/kihonplan/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,定期報告・維持管理・液状化・事故報告,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/hokoku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,建築に関すること,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,長期優良住宅・低炭素建築物,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/jutaku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,住宅用家屋証明書・建築計画概要書,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/kaokushomei/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,建築確認・検査・施工計画,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/kensa_keikau/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,建築に関する規制・事前調査,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/kisei_chosa/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,建設リサイクル法に基づく届出等・建築物除却届,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/recycle/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,まちづくりのルールと協議,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/ruletokyogi/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,建築物の省エネ・エネルギー消費性能の向上,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/shoene/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,江戸川区の公共交通,https://www.city.edogawa.tokyo.jp/toshikeikaku/kokyokotsu/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,安全・安心まちづくり,https://www.city.edogawa.tokyo.jp/toshikeikaku/saigainitsuyoi/anshinmachidukuri/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,災害に強いまちづくり,https://www.city.edogawa.tokyo.jp/toshikeikaku/saigainitsuyoi/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,スーパー堤防とまちづくり情報,https://www.city.edogawa.tokyo.jp/toshikeikaku/saigainitsuyoi/machidukurijoho/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,篠崎地区まちづくり,https://www.city.edogawa.tokyo.jp/toshikeikaku/saigainitsuyoi/shinozakitiku/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,その他,https://www.city.edogawa.tokyo.jp/toshikeikaku/sonota/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,まちづくり窓口,https://www.city.edogawa.tokyo.jp/toshikeikaku/sonota/madoguchi/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,まちづくり用語集,https://www.city.edogawa.tokyo.jp/toshikeikaku/sonota/matidukuriyogoshu/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,その他,https://www.city.edogawa.tokyo.jp/toshikeikaku/sonota/sonota/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,都市交通計画・交通事業,https://www.city.edogawa.tokyo.jp/toshikeikaku/toshikotsu/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,2,江戸川区地域公共交通活性化協議会,https://www.city.edogawa.tokyo.jp/toshikeikaku/toshikotsu/kokyokotsu/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,43,優先確認,都市計画・用途地域
江戸川区,district_plan,1,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,公式トップ,https://www.city.edogawa.tokyo.jp/,,40,優先確認,都市計画・用途地域
江戸川区,district_plan,2,公害相談,https://www.city.edogawa.tokyo.jp/toshikeikaku/kankyo/kogaisoudan/index.html,まちづくり・ 環境,https://www.city.edogawa.tokyo.jp/toshikeikaku/index.html,,33,関連確認,都市計画・用途地域
