prefecture,municipality,category,subcategory,title,url,source_level,required_status,memo,display_scope,priority
東京都,大田区,building_guidance,建築確認,建築調整課,https://www.city.ota.tokyo.jp/kuseijoho/soshiki/gyoumu/kenchikuchousei.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,大田区,district_plan,都市計画情報,確認候補,https://www.city.ota.tokyo.jp/seikatsu/sumaimachinami/machizukuri/toshikeikaku/chiikichikuzu.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,大田区,district_plan,都市計画情報,確認候補,https://www.city.ota.tokyo.jp/seikatsu/sumaimachinami/machizukuri/toshikeikaku/toshikeikakudoro/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,大田区,hazard,ハザード,"大田区防災ハザードマップ（PDF：17,750KB）",https://www.city.ota.tokyo.jp/seikatsu/chiiki/bousai/suigai/hazardmap.files/20260226_ALL.pdf,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,文京区,building_guidance,建築確認,建築確認・許可に関すること,https://www.city.bunkyo.lg.jp/machizukuri/tochi/kenchikukakunin/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,文京区,building_guidance,建築確認,建築確認等の手続きの改正について,https://www.city.bunkyo.lg.jp/b033/p007602.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,文京区,district_plan,都市計画情報,まちづくり・都市計画,https://www.city.bunkyo.lg.jp/machizukuri/toshikeikaku/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,文京区,district_plan,都市計画情報,住宅・住環境の計画に関すること,https://www.city.bunkyo.lg.jp/machizukuri/toshikeikaku/juutaku/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,文京区,district_plan,都市計画情報,景観,https://www.city.bunkyo.lg.jp/machizukuri/toshikeikaku/keikan/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,文京区,hazard,ハザード,ハザードマップ,https://www.city.bunkyo.lg.jp/bousaianzen/bousai/kinkyuusaigai/map/index.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
